# pdg,pid,reco_coszen,reco_energy,true_energy,true_coszen,weight
13,0,0.500,11.7,188.816236,0.555491,2.769622e-08
13,0,0.900,20.7,252.287478,0.440292,2.567653e-08
13,1,0.900,49.2,297.913349,0.726903,4.704226e-08
13,1,0.500,20.7,239.496141,0.506709,3.125903e-08
13,1,-0.300,15.6,204.199110,0.529225,3.403248e-08
13,0,0.700,20.7,270.590685,0.721356,6.543947e-08
13,1,0.700,27.7,236.153961,0.499261,1.836088e-08
13,1,-0.100,49.2,342.568756,0.602670,3.441234e-08
13,1,0.100,11.7,203.064305,0.537415,2.710605e-08
13,1,0.500,36.9,339.263405,0.768356,3.960895e-08
13,1,0.700,27.7,286.860451,0.712980,4.068473e-08
13,1,0.500,20.7,214.019461,0.520572,2.347819e-08
13,1,0.300,49.2,190.006263,0.381430,1.765238e-08
13,0,-0.900,20.7,215.766712,0.629319,3.612747e-08
13,0,0.300, 8.7,322.166502,0.820771,6.025998e-08
13,1,0.900,49.2,370.525416,0.836938,6.348071e-08
13,0,0.300,15.6,328.634803,0.806585,6.038013e-08
13,0,0.500,27.7,293.678783,0.603280,3.092402e-08
13,0,-0.300, 6.6,213.434894,0.642808,3.621553e-08
13,0,0.700,15.6,259.457433,0.547515,3.478546e-08
13,1,0.500,36.9,243.751117,0.557938,3.407115e-08
13,1,0.900,49.2,198.681181,0.346111,7.384106e-09
13,0,0.500,36.9,183.334455,0.410342,1.566484e-08
13,0,0.500, 8.7,202.614438,0.650967,3.777037e-08
13,0,-0.500,11.7,254.229816,0.731617,4.716294e-08
13,1,0.300,36.9,216.142640,0.443500,1.965610e-08
13,1,0.700,49.2,209.576084,0.475964,1.522772e-08
13,1,-0.300,15.6,235.802532,0.716731,5.405317e-08
13,1,-0.900,15.6,233.972661,0.592694,3.914846e-08
13,0,0.900,11.7,236.329669,0.597547,3.237109e-08
13,0,0.300,36.9,196.715122,0.420182,1.890534e-08
13,1,0.500,15.6,286.000962,0.297050,5.628058e-09
13,0,0.100,49.2,411.482420,0.641707,3.233336e-08
13,1,0.700,49.2,250.341634,0.568725,2.290462e-08
13,0,0.500,27.7,310.417893,0.538238,3.485114e-08
13,0,0.500,36.9,224.368588,0.531003,3.051225e-08
13,1,0.300,27.7,218.568900,0.437343,1.946052e-08
13,0,0.100,11.7,228.752335,0.523309,3.233021e-08
13,0,-0.700,15.6,274.155875,0.558846,4.357442e-08
13,1,0.300,36.9,470.003816,0.451033,2.949574e-08
13,1,0.900,27.7,267.736768,0.695940,3.162591e-08
13,0,0.700,11.7,191.139190,0.609297,3.095661e-08
13,0,-0.300,20.7,203.421398,0.625631,3.030079e-08
13,1,0.300,49.2,233.497296,0.261514,3.747213e-09
13,1,0.300,36.9,198.177386,0.258331,4.178658e-09
13,0,0.100,11.7,279.048301,0.803822,4.998982e-08
13,1,0.500,27.7,237.607325,0.494413,2.815598e-08
13,1,0.300,36.9,203.420631,0.436263,1.409251e-08
13,0,0.900,49.2,238.907999,0.502707,1.857408e-08
13,0,0.300,49.2,180.520113,0.393116,1.612111e-08
13,1,0.500,20.7,189.872432,0.343247,7.663950e-09
13,1,0.300,20.7,193.046708,0.395703,1.718712e-08
13,0,0.700,20.7,216.531376,0.576672,3.130749e-08
13,0,0.700,20.7,209.464711,0.454799,2.559153e-08
13,0,-0.100, 8.7,189.958321,0.241717,2.824377e-09
13,0,0.700,11.7,321.183193,0.814032,4.786281e-08
13,1,0.100,15.6,250.892633,0.538538,2.322521e-08
13,1,0.700,20.7,256.537627,0.500733,2.571239e-08
13,0,0.900,15.6,256.857556,0.541246,3.513546e-08
13,0,0.500,36.9,222.883371,0.609331,3.512157e-08
13,0,0.500, 8.7,214.084830,0.466452,2.296862e-08
13,1,0.700,49.2,258.197191,0.656491,4.181040e-08
13,1,0.700,36.9,293.655864,0.780770,5.972000e-08
13,0,0.500,20.7,256.984780,0.756831,4.986813e-08
13,0,0.700,36.9,286.124968,0.735885,4.125672e-08
13,0,0.900,27.7,222.780978,0.523217,2.848124e-08
13,1,0.100,20.7,189.861267,0.505153,2.815870e-08
13,0,-0.300,15.6,221.026209,0.471007,2.568889e-08
13,1,0.500,15.6,235.150161,0.613905,4.351320e-08
13,0,0.100,49.2,225.919946,0.596630,3.350986e-08
13,0,0.500,20.7,331.930825,0.178352,9.738459e-10
13,1,0.700,36.9,224.403248,0.401168,2.279343e-08
13,0,-0.700,27.7,267.653343,0.372433,1.927436e-08
13,1,0.900,36.9,359.846442,0.703274,3.242689e-08
13,1,0.900,27.7,258.924681,0.245483,3.020771e-09
13,0,0.900,36.9,216.109556,0.597286,3.145780e-08
13,0,0.300,49.2,244.127273,0.713509,4.866623e-08
13,1,0.500,49.2,308.107055,0.654052,3.173014e-08
13,1,0.700,36.9,248.510588,0.573927,3.185142e-08
13,0,-0.500,36.9,184.925498,0.348243,8.102596e-09
13,0,0.300,15.6,205.419604,0.395351,2.204935e-08
13,0,-0.100,27.7,236.568746,0.695038,4.718483e-08
13,0,0.700,27.7,193.638128,0.545215,2.953476e-08
13,1,-0.500,27.7,226.901465,0.575711,3.194640e-08
13,0,0.700,11.7,211.526665,0.622329,3.405068e-08
13,0,0.500,15.6,183.341822,0.398229,1.868445e-08
13,0,0.100,15.6,220.873517,0.605470,3.653130e-08
13,0,0.100,49.2,348.437589,0.765290,3.970194e-08
13,0,-0.100,36.9,219.505761,0.585300,2.992077e-08
13,1,-0.500,27.7,202.904179,0.491537,2.268276e-08
13,0,0.900,20.7,240.020426,0.559962,2.903867e-08
13,0,0.300,20.7,181.748043,0.306065,5.815706e-09
13,0,0.500,15.6,212.678620,0.577747,3.191689e-08
13,1,0.500,49.2,325.373008,0.524385,1.983295e-08
13,0,0.100,15.6,219.753764,0.467619,2.389285e-08
13,0,0.300,20.7,181.074806,0.357002,9.795807e-09
13,1,-0.500,27.7,212.351349,0.320663,1.460782e-08
13,0,0.500,27.7,249.850368,0.643292,4.493862e-08
13,1,-0.700,49.2,282.083973,0.224939,3.955028e-09
13,1,0.700,36.9,243.837992,0.553940,2.122653e-08
13,0,-0.900,15.6,188.732232,0.528361,3.084439e-08
13,0,-0.100,27.7,215.506154,0.543515,3.395998e-08
13,1,0.700,36.9,332.011550,0.479815,1.601671e-08
13,0,-0.500,15.6,214.355187,0.473762,1.779627e-08
13,1,0.900,49.2,323.576325,0.769448,4.053010e-08
13,0,-0.300,15.6,333.689795,0.788428,4.724299e-08
13,1,0.700,20.7,348.854623,0.981921,7.527045e-08
13,0,-0.300,20.7,281.670242,0.729214,3.622958e-08
13,1,0.700,20.7,289.653858,0.682782,4.677088e-08
13,0,-0.300,36.9,275.975127,0.634531,4.262489e-08
13,1,0.700,49.2,294.137684,0.547142,2.813133e-08
13,1,0.900,36.9,283.180881,0.659492,3.620657e-08
13,1,0.500,27.7,252.399350,0.614422,3.443667e-08
13,0,-0.100,15.6,259.207841,0.759453,5.291094e-08
13,0,0.700,27.7,254.575386,0.756449,4.952951e-08
13,0,0.100,15.6,219.267985,0.613820,3.597945e-08
13,0,-0.100,20.7,312.940609,0.376972,2.289987e-08
13,0,0.500,27.7,206.486256,0.436859,2.277603e-08
13,0,0.500,36.9,218.685582,0.480626,2.635059e-08
13,1,0.700,27.7,294.264510,0.551857,2.224991e-08
13,0,-0.500,15.6,176.060470,0.376493,1.563904e-08
13,0,0.900,20.7,193.552636,0.323542,1.243942e-08
13,1,-0.100,20.7,288.190817,0.370791,9.580182e-09
13,0,0.300,49.2,250.368853,0.566955,2.825664e-08
13,0,-0.700,20.7,172.905238,0.224635,2.362924e-09
13,0,0.300, 8.7,197.444068,0.456859,2.301499e-08
13,0,-0.500,36.9,237.785991,0.559219,4.034230e-08
13,0,0.500,36.9,193.049506,0.442724,2.008122e-08
13,1,0.500,49.2,257.407435,0.717247,4.246173e-08
13,1,0.500,20.7,201.812910,0.539457,2.545742e-08
13,0,0.700,27.7,201.548949,0.383138,1.820875e-08
13,0,0.100,11.7,220.864380,0.581306,3.736880e-08
13,1,-0.100,20.7,281.342542,0.540912,2.803766e-08
13,1,0.300,36.9,206.086838,0.547507,2.096997e-08
13,1,0.700,20.7,290.516155,0.760947,4.264771e-08
13,0,0.300,36.9,261.807317,0.569470,3.149388e-08
13,0,0.500,15.6,208.916149,0.716753,3.639000e-08
13,0,-0.100,27.7,198.401475,0.428148,2.046305e-08
13,1,0.900,15.6,244.959419,0.521747,3.108019e-08
13,0,0.900,49.2,230.044744,0.575542,3.171718e-08
13,0,-0.900, 8.7,190.343398,0.356677,1.566413e-08
13,1,0.500,49.2,284.061065,0.280823,5.370468e-09
13,1,0.900,15.6,218.372038,0.581999,3.204499e-08
13,0,0.100,15.6,194.163801,0.366212,1.534049e-08
13,1,0.700,36.9,206.683587,0.601799,3.231443e-08
13,0,-0.100,11.7,226.187171,0.544504,3.175231e-08
13,1,0.500,36.9,264.247796,0.548667,3.162264e-08
13,1,0.900,20.7,280.663465,0.725787,5.485273e-08
13,1,0.500,20.7,202.251836,0.183696,9.209367e-10
13,0,-0.500,27.7,203.297266,0.447542,1.797921e-08
13,1,0.500,36.9,184.761916,0.563347,2.605539e-08
13,1,0.100,27.7,241.216644,0.512042,3.059357e-08
13,0,0.500,15.6,181.374229,0.392318,1.684508e-08
13,0,0.500,49.2,198.783602,0.434064,1.347650e-08
13,1,0.900,49.2,279.161401,0.642944,4.275291e-08
13,0,0.700,27.7,249.259207,0.334363,1.575702e-08
13,1,0.500,27.7,397.989302,0.791602,4.703808e-08
13,1,0.300,49.2,218.000104,0.314837,1.293629e-08
13,1,0.900,27.7,331.754561,0.825690,4.732936e-08
13,0,0.500,49.2,211.804342,0.574224,2.562226e-08
13,0,-0.100, 8.7,219.745206,0.455050,2.527526e-08
13,0,-0.300,36.9,258.870838,0.615269,3.075683e-08
13,0,0.500,27.7,193.622661,0.437152,2.187051e-08
13,0,0.300,20.7,243.819759,0.547179,3.223594e-08
13,0,-0.300,20.7,240.393231,0.603210,3.722012e-08
13,0,-0.300,20.7,210.363601,0.598478,3.216097e-08
13,0,0.500,27.7,230.662282,0.467631,1.809750e-08
13,1,0.700,20.7,303.043386,0.692068,3.471244e-08
13,0,-0.900,36.9,189.516724,0.440237,2.090976e-08
13,0,0.700,20.7,272.530863,0.718686,4.465163e-08
13,1,-0.300,20.7,189.535607,0.404614,1.984406e-08
13,1,0.500,36.9,225.881181,0.577250,2.306764e-08
13,0,0.700,20.7,266.187693,0.722395,3.843856e-08
13,0,-0.300,15.6,214.349889,0.593807,3.375315e-08
13,0,0.300,15.6,300.851021,0.741350,5.224489e-08
13,0,0.500, 8.7,210.668883,0.624353,3.617535e-08
13,0,0.700, 8.7,201.659529,0.449317,2.292703e-08
13,1,0.300,49.2,214.764801,0.507066,1.797592e-08
13,0,0.700,20.7,173.162806,0.328711,1.350267e-08
13,1,0.700,36.9,469.313809,0.690944,3.159375e-08
13,0,-0.900,36.9,223.473150,0.329398,1.456650e-08
13,0,-0.900,20.7,275.924951,0.638437,3.529062e-08
13,0,0.300, 8.7,207.705790,0.289209,1.095491e-08
13,0,0.900,49.2,235.691264,0.744903,4.024393e-08
13,1,0.500,20.7,291.779556,0.796521,5.239114e-08
13,1,0.900,27.7,226.571774,0.587865,3.173998e-08
13,0,-0.100,15.6,249.933571,0.746719,4.125071e-08
13,0,0.100,27.7,215.773153,0.488738,2.386416e-08
13,0,0.700,27.7,227.518542,0.525105,2.840649e-08
13,1,0.900,11.7,237.444514,0.632394,5.657518e-07
13,0,0.100,15.6,72.948538,0.629978,2.892375e-07
13,0,0.300,27.7,178.728146,0.350931,5.584352e-07
13,1,0.500,36.9,411.610020,0.625474,2.892050e-07
13,1,0.500,27.7,34.653592,0.712163,2.897256e-07
13,1,0.700,36.9,260.859276,0.715886,2.899192e-07
13,1,-0.900,20.7,343.643010,0.828026,2.914985e-07
13,0,0.500,49.2,40.575092,0.726414,2.903311e-07
13,0,0.500,36.9,57.225577,0.610459,2.887080e-07
13,1,0.900,15.6,254.208099,0.549365,4.292222e-07
13,0,0.500,15.6,334.019637,0.781035,0.000000e+00
13,1,0.700,36.9,312.913401,0.733005,2.909826e-07
13,1,0.700,36.9,219.513732,0.453075,2.881195e-07
13,0,-0.500,36.9,187.886663,0.494383,2.891882e-07
13,0,0.100,11.7,396.547398,0.552172,2.919783e-07
13,1,0.500,49.2,524.315759,0.651441,2.907548e-07
13,1,0.700,20.7,357.150083,0.677828,2.909314e-07
13,0,-0.100,27.7,375.231661,0.998491,5.595784e-07
13,0,0.900,36.9,257.181561,0.656811,2.890778e-07
13,0,0.100,27.7,22.199788,0.937084,2.901732e-07
13,1,0.500,49.2,64.123446,0.769017,2.880876e-07
13,1,0.300,27.7,246.598273,0.515559,2.905683e-07
13,1,0.500,36.9,244.401862,0.561468,2.873529e-07
13,0,0.100, 8.7,233.046765,0.507155,5.771176e-07
13,1,0.100,36.9,621.895098,0.550078,5.613287e-07
13,1,0.500,36.9,45.419001,0.632004,5.779807e-07
13,0,0.500,15.6,279.774811,0.704448,2.912039e-07
13,1,0.700,36.9,119.948772,0.855291,2.896038e-07
13,0,0.700,49.2,344.421888,0.650024,4.330565e-07
13,1,0.900,36.9,17.068374,0.853226,2.908234e-07
13,1,0.700,11.7,313.529125,0.942465,5.506361e-07
